employee_id;zone;wd;duration;time
lgrogan001                    ;2-1                 ;Friday   ;1641;36072
lgrogan001                    ;2-1                 ;Friday   ;2340;41347
lgrogan001                    ;2-1                 ;Friday   ;4323;46391
lgrogan001                    ;2-1                 ;Friday   ;1907;53718
lgrogan001                    ;2-1                 ;Friday   ;5711;56231
lgrogan001                    ;2-1                 ;Friday   ;8843;27523
lgrogan001                    ;2-1                 ;Friday   ;441;37272
lgrogan001                    ;2-1                 ;Friday   ;2295;40747
lgrogan001                    ;2-1                 ;Friday   ;4408;46066
lgrogan001                    ;2-1                 ;Friday   ;1367;54018
lgrogan001                    ;2-1                 ;Friday   ;5958;55991
lgrogan001                    ;2-4                 ;Monday   ;2;26507
lgrogan001                    ;2-4                 ;Monday   ;40;43582
lgrogan001                    ;2-4                 ;Monday   ;2;47798
lgrogan001                    ;2-4                 ;Monday   ;41;60982
lgrogan001                    ;2-4                 ;Monday   ;2;26958
lgrogan001                    ;2-4                 ;Monday   ;41;43594
lgrogan001                    ;2-4                 ;Monday   ;41;61807
lgrogan001                    ;2-4                 ;Monday   ;2;47229
lgrogan001                    ;2-4                 ;Tuesday  ;2;27736
lgrogan001                    ;2-4                 ;Tuesday  ;41;60247
lgrogan001                    ;2-4                 ;Tuesday  ;41;42449
lgrogan001                    ;2-4                 ;Tuesday  ;41;60782
lgrogan001                    ;2-4                 ;Tuesday  ;2;45909
lgrogan001                    ;2-4                 ;Tuesday  ;2;26776
lgrogan001                    ;2-4                 ;Tuesday  ;41;42564
lgrogan001                    ;2-4                 ;Tuesday  ;2;45480
lgrogan001                    ;2-4                 ;Wednesday;2;26687
lgrogan001                    ;2-4                 ;Wednesday;41;62047
lgrogan001                    ;2-4                 ;Wednesday;2;27287
lgrogan001                    ;2-4                 ;Wednesday;2;46004
lgrogan001                    ;2-4                 ;Wednesday;33;43222
lgrogan001                    ;2-4                 ;Wednesday;2;45534
lgrogan001                    ;2-4                 ;Wednesday;39;61942
lgrogan001                    ;2-4                 ;Wednesday;42;42455
lgrogan001                    ;2-4                 ;Thursday ;2;26720
lgrogan001                    ;2-4                 ;Thursday ;41;62047
lgrogan001                    ;2-4                 ;Thursday ;2;26600
lgrogan001                    ;2-4                 ;Thursday ;41;42659
lgrogan001                    ;2-4                 ;Thursday ;41;62182
lgrogan001                    ;2-4                 ;Thursday ;2;46538
lgrogan001                    ;2-4                 ;Thursday ;33;44062
lgrogan001                    ;2-4                 ;Thursday ;2;48075
lgrogan001                    ;2-4                 ;Friday   ;41;43687
lgrogan001                    ;2-4                 ;Friday   ;36;61942
lgrogan001                    ;2-4                 ;Friday   ;2;27521
lgrogan001                    ;2-4                 ;Friday   ;2;46064
lgrogan001                    ;2-4                 ;Friday   ;41;43042
lgrogan001                    ;2-4                 ;Friday   ;41;61949
lgrogan001                    ;2-4                 ;Friday   ;2;26838
lgrogan001                    ;2-4                 ;Friday   ;2;46389
lgrogan001                    ;2-6                 ;Monday   ;3091;37530
lgrogan001                    ;2-6                 ;Monday   ;3031;50490
lgrogan001                    ;2-6                 ;Monday   ;3092;50613
lgrogan001                    ;2-6                 ;Monday   ;2734;37773
lgrogan001                    ;2-6                 ;Tuesday  ;3154;50493
lgrogan001                    ;2-6                 ;Tuesday  ;3512;50193
lgrogan001                    ;2-6                 ;Tuesday  ;2972;37713
lgrogan001                    ;2-6                 ;Tuesday  ;3272;37713
lgrogan001                    ;2-6                 ;Wednesday;3511;50190
lgrogan001                    ;2-6                 ;Wednesday;2911;38070
lgrogan001                    ;2-6                 ;Wednesday;3331;50250
lgrogan001                    ;2-6                 ;Wednesday;3152;38073
lgrogan001                    ;2-6                 ;Thursday ;2972;50433
lgrogan001                    ;2-6                 ;Thursday ;2851;37530
lgrogan001                    ;2-6                 ;Thursday ;3392;50733
lgrogan001                    ;2-6                 ;Thursday ;2734;37593
lgrogan001                    ;2-6                 ;Friday   ;2971;50730
lgrogan001                    ;2-6                 ;Friday   ;3034;37713
lgrogan001                    ;2-6                 ;Friday   ;3511;50490
lgrogan001                    ;2-6                 ;Friday   ;3634;37713
lgrogan001                    ;2-7                 ;Monday   ;846;36366
lgrogan001                    ;2-7                 ;Monday   ;16;50474
lgrogan001                    ;2-7                 ;Monday   ;666;56225
lgrogan001                    ;2-7                 ;Monday   ;846;35466
lgrogan001                    ;2-7                 ;Monday   ;486;56045
lgrogan001                    ;2-7                 ;Monday   ;17;53521
lgrogan001                    ;2-7                 ;Monday   ;16;37514
lgrogan001                    ;2-7                 ;Monday   ;17;40621
lgrogan001                    ;2-7                 ;Tuesday  ;486;35886
lgrogan001                    ;2-7                 ;Tuesday  ;906;36066
lgrogan001                    ;2-7                 ;Tuesday  ;486;56165
lgrogan001                    ;2-7                 ;Tuesday  ;546;56345
lgrogan001                    ;2-7                 ;Wednesday;486;35526
lgrogan001                    ;2-7                 ;Wednesday;17;53701
lgrogan001                    ;2-7                 ;Wednesday;546;55925
lgrogan001                    ;2-7                 ;Wednesday;16;38054
lgrogan001                    ;2-7                 ;Wednesday;16;50234
lgrogan001                    ;2-7                 ;Wednesday;606;55625
lgrogan001                    ;2-7                 ;Wednesday;17;53581
lgrogan001                    ;2-7                 ;Wednesday;16;50174
lgrogan001                    ;2-7                 ;Wednesday;486;35586
lgrogan001                    ;2-7                 ;Wednesday;17;40981
lgrogan001                    ;2-7                 ;Thursday ;906;35586
lgrogan001                    ;2-7                 ;Thursday ;846;35406
lgrogan001                    ;2-7                 ;Thursday ;17;40381
lgrogan001                    ;2-7                 ;Thursday ;16;37514
lgrogan001                    ;2-7                 ;Thursday ;486;56165
lgrogan001                    ;2-7                 ;Thursday ;606;56045
lgrogan001                    ;2-7                 ;Friday   ;426;35646
lgrogan001                    ;2-7                 ;Friday   ;17;53701
lgrogan001                    ;2-7                 ;Friday   ;606;55625
lgrogan001                    ;2-7                 ;Friday   ;906;36366
lgrogan001                    ;2-7                 ;Friday   ;606;55385
lgrogan001                    ;2-7                 ;Friday   ;17;54001
lgrogan001                    ;2-7                 ;Friday   ;16;50474
lgrogan001                    ;2-7                 ;Friday   ;16;50714
llagos001                     ;1-1                 ;Sunday   ;54;28800
llagos001                     ;1-1                 ;Sunday   ;70689;43311
llagos001                     ;1-1                 ;Monday   ;97;27600
llagos001                     ;1-1                 ;Monday   ;15;43307
llagos001                     ;1-1                 ;Monday   ;56;47701
llagos001                     ;1-1                 ;Monday   ;52346;61354
llagos001                     ;1-1                 ;Monday   ;126;27600
llagos001                     ;1-1                 ;Monday   ;7;40686
llagos001                     ;1-1                 ;Monday   ;11;44521
llagos001                     ;1-1                 ;Monday   ;;61086
llagos001                     ;1-1                 ;Tuesday  ;95;27900
llagos001                     ;1-1                 ;Tuesday  ;828;38811
llagos001                     ;1-1                 ;Tuesday  ;17;43801
llagos001                     ;1-1                 ;Tuesday  ;49914;64086
llagos001                     ;1-1                 ;Tuesday  ;56;27300
llagos001                     ;1-1                 ;Tuesday  ;56214;60786
llagos001                     ;1-1                 ;Wednesday;95;27600
llagos001                     ;1-1                 ;Wednesday;53160;61440
llagos001                     ;1-1                 ;Wednesday;97;30600
llagos001                     ;1-1                 ;Wednesday;13;46955
llagos001                     ;1-1                 ;Wednesday;62;47701
llagos001                     ;1-1                 ;Wednesday;52943;61357
llagos001                     ;1-1                 ;Thursday ;98;28200
